#-------------------------------------------------------------------------------------------------------------------------------#-----------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             5.70400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.70500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.70600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.70700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.70800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.70900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.71900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.72900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.73900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.74900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.75000         0.00000e+00         0.00000e+00         2.09097e-38         8.66597e-39
             5.75100         0.00000e+00         0.00000e+00         3.82014e-32         1.58325e-32
             5.75200         0.00000e+00         0.00000e+00         1.55114e-26         6.42866e-27
             5.75300         0.00000e+00         0.00000e+00         1.39977e-21         5.80131e-22
             5.75400         0.00000e+00         0.00000e+00         2.80740e-17         1.16352e-17
             5.75500         0.00000e+00         0.00000e+00         1.25138e-13         5.18630e-14
             5.75600         0.00000e+00         0.00000e+00         1.23967e-10         5.13779e-11
             5.75700         0.00000e+00         0.00000e+00         2.73543e-08         1.13369e-08
             5.75800         0.00000e+00         0.00000e+00         1.33755e-06         5.54344e-07
             5.75900         0.00000e+00         0.00000e+00         1.45355e-05         6.02421e-06
             5.76000         0.00000e+00         0.00000e+00         3.51066e-05         1.45498e-05
             5.76100         0.00000e+00         0.00000e+00         1.88445e-05         7.81006e-06
             5.76200         0.00000e+00         0.00000e+00         2.24811e-06         9.31724e-07
             5.76300         0.00000e+00         0.00000e+00         5.94813e-08         2.46519e-08
             5.76400         0.00000e+00         0.00000e+00         3.50249e-10         1.45160e-10
             5.76500         0.00000e+00         0.00000e+00         4.58364e-13         1.89968e-13
             5.76600         0.00000e+00         0.00000e+00         1.33316e-16         5.52523e-17
             5.76700         0.00000e+00         0.00000e+00         8.61768e-21         3.57158e-21
             5.76800         0.00000e+00         0.00000e+00         1.23804e-25         5.13105e-26
             5.76900         0.00000e+00         0.00000e+00         3.95294e-31         1.63829e-31
             5.77000         0.00000e+00         0.00000e+00         2.78516e-37         1.15430e-37
             5.77100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.77900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.78000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             5.78100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
